Station id,Station Name,Longitude (degrees),Latitude (degrees),Elevation (m),Code,Abbreviation,Year,Jan,Feb,Mar,April,May,June,July,Aug,Sep,Oct,Nov,Dec
01BD074D,DAMBATENNE,81,6.78,1566,5,PRECIP,2022,38,41.5,151.5,528.5,144,60,271.5,139.5,30,315,220,183
01BD074D,DAMBATENNE,81,6.78,1566,5,PRECIP,2023,70,86,205,254,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA
01RT0087,DETANAGALLA,80.68,6.73,16,5,PRECIP,2019,55.59999979,349.9000006,150.2999989,289.0000005,31.69999957,44.80000067,138.7000008,257.6000023,385.8999994,680.9000046,739.2000028,535.6000018
01RT0087,DETANAGALLA,80.68,6.73,16,5,PRECIP,2020,44.20000005,8,102.1999998,386.7000008,384.8999982,56.40000057,91.70000017,100.0000001,328.500001,71.79999983,548.4000049,473.4999974
01RT0087,DETANAGALLA,80.68,6.73,16,5,PRECIP,2021,359.700006,313.7999998,318.6999998,273.0999988,393.099999,287,226.200002,30.39999974,128.6999998,611.2999978,246.6999992,254.8999996
01RT0087,DETANAGALLA,80.68,6.73,16,5,PRECIP,2022,256.5999999,198.8999994,166.5000004,743.1000097,517.6000056,18.30000019,192.6000012,245.9000049,95.60000062,292.6999984,377.5000052,DNA
01RT0087,DETANAGALLA,80.68,6.73,16,5,PRECIP,2023,137.0000013,178.0000014,256.7999995,475.4000075,154.0000033,16.60000002,37.60000038,0,411.4999931,778.5,1145.699999,800.6999998
01MT0076,DANDENIYA TANK,80.65,6,16,5,PRECIP,2019,22.90000057,4.900000095,50.60000086,125.2999978,160.4000003,172.7000006,146.7000043,317.9000015,557.1000028,370.9999948,222.0999982,84.90000105
01MT0076,DANDENIYA TANK,80.65,6,16,5,PRECIP,2020,0,0,7,110.5999985,114.7999995,92.59999824,103.5999999,74,218.7999988,81.90000105,150.599998,57.99999857
01MT0076,DANDENIYA TANK,80.65,6,16,5,PRECIP,2021,105.599999,15.39999986,50.70000029,176.7999978,284.099998,194.199996,233.700002,80.19999969,236.8,225.4000006,316.1999996,161.0999987
01MT0076,DANDENIYA TANK,80.65,6,16,5,PRECIP,2022,16.20000076,58.09999847,108.900001,156.2000005,289.4000037,132.3000007,176.2000029,69.49999952,63.69999957,DNA,224.1000011,215.7000008
01MT0076,DANDENIYA TANK,80.65,6,16,5,PRECIP,2023,35.19999981,100.900001,37.00000095,70.49999952,388.7000031,257.6999984,76.70000029,143.6999984,548.3999989,731.2999992,183.9000006,240.8000007
01KG074C,DAMPELLASSA - NARAMMALA,80.2,7.42,16,5,PRECIP,2019,0,0,24.50000036,268.999997,8.199999809,172.4000002,57.50000066,190.0000035,195.8999969,464.4999996,260.0000025,DNA
01KG074C,DAMPELLASSA - NARAMMALA,80.2,7.42,16,5,PRECIP,2020,11.80000019,0,48.09999967,352.5000067,183.0000017,125.7,95.90000005,119.800001,453.8000016,89.90000048,347.3000033,120.0000016
01KG074C,DAMPELLASSA - NARAMMALA,80.2,7.42,16,5,PRECIP,2021,129.5999996,0,208.9,153.7999992,556.7000021,233.3000002,109.2999985,113.0000004,184.3000007,442.7999962,657.7000073,38.20000076
01KG074C,DAMPELLASSA - NARAMMALA,80.2,7.42,16,5,PRECIP,2022,0.800000012,8.69999975,72.69999838,303.5999974,366.6000041,145.8000001,109.1999996,176.5000015,145.0999993,377.1000035,298.5999961,196.3000011
01KG074C,DAMPELLASSA - NARAMMALA,80.2,7.42,16,5,PRECIP,2023,3.5,9.800000288,91.5000006,256.1999986,213.9000008,132.900002,58.90000029,33.60000037,403.500003,423.9000028,657.8000002,210.6999998
01KT073A,DELKITH EST (BADURALIYA),80.2,6.57,95,5,PRECIP,2019,89.80000019,208.4000003,123.4000006,DNA,385.1000025,434.6000017,225.6999977,600.999999,779.6999989,520.6000016,690.000001,DNA
01KT073A,DELKITH EST (BADURALIYA),80.2,6.57,95,5,PRECIP,2020,128.9999998,64.10000086,90.79999959,393.4000005,356.3000004,277.6999989,436.5000014,164.8999987,841.7999946,152.3999997,564.5000065,248.8999973
01KT073A,DELKITH EST (BADURALIYA),80.2,6.57,95,5,PRECIP,2021,454.3000057,167.8000011,552.3999934,182.2999984,945.4000032,651.3999848,509.5999956,262.5999981,387.0999987,473.4000041,730.800003,173.0000006
01KT073A,DELKITH EST (BADURALIYA),80.2,6.57,95,5,PRECIP,2022,214.3999987,161.5,228.7999991,366.5000012,1182.999998,238.5000007,235.1999975,585.900001,349.299999,939.7999983,481.4999938,384.999999
01KT073A,DELKITH EST (BADURALIYA),80.2,6.57,95,5,PRECIP,2023,278.3999963,436.4000058,379.5999987,304.5000002,665.000001,916.6999981,405.0000048,333.999999,1483.999999,DNA,DNA,DNA
01MT0085,DENAGAMA,80.65,6.1,16,5,PRECIP,2019,74.69999933,156.400001,63.8999995,92.40000045,160.6999989,155.8999991,131.6000032,330.299999,397.0000013,332.3999958,207.2999976,125.5000001
01MT0085,DENAGAMA,80.65,6.1,16,5,PRECIP,2020,22.79999971,DNA,DNA,DNA,234.8999987,122.0999994,136.3999994,121.2000029,208.9999989,103.0999999,226.0000005,255.9999975
01MT0085,DENAGAMA,80.65,6.1,16,5,PRECIP,2021,156.7999996,57.09999967,310.1000015,152.0999978,222.7000036,97.60000056,245.8000013,77.19999993,177.8999989,197.7000036,234.3000002,225.4999996
01MT0085,DENAGAMA,80.65,6.1,16,5,PRECIP,2022,10.80000007,49.70000076,125.6999972,141.4999989,325.6999987,117.600001,136.3999994,140.8000009,54.59999943,176.1999997,301.3000033,DNA
01MT0085,DENAGAMA,80.65,6.1,16,5,PRECIP,2023,73.09999967,66.90000057,68.59999895,110.2,196.3000016,177.6000032,177.6000032,127.1000006,614.6000071,586.5999997,338.1000032,355.399996
01KE079B,DEDIGAMA,80.25,7.22,100,5,PRECIP,2019,4,153.5,21,201.4999995,156.5,347.6000023,226.2000027,631.8000069,547.5999928,768.4000034,190.7999992,DNA
01KE079B,DEDIGAMA,80.25,7.22,100,5,PRECIP,2020,DNA,0,149.5,276,382,216.4000001,105.4000001,DNA,DNA,143.8999996,351.8000011,DNA
01KE079B,DEDIGAMA,80.25,7.22,100,5,PRECIP,2021,100.5000011,24.10000038,132.3000002,170.9000001,493.5999966,325.5999959,128.9000023,63.19999981,552,314.999999,627.3999977,33.29999971
01KE079B,DEDIGAMA,80.25,7.22,100,5,PRECIP,2022,1.200000048,25.80000067,46.9000001,200.1999989,761.7999945,114.1999989,65.59999979,312.0999942,286.0999966,494.8999999,DNA,DNA
01KE079B,DEDIGAMA,80.25,7.22,100,5,PRECIP,2023,87.4000001,110.3000008,225.899999,458.5999985,249.2999948,200.1999998,120.9999982,151.9000019,902.1999991,428.4999967,708.9000034,310.8000016
01RT0086,DEPEDENA GROUP,80.55,6.47,16,5,PRECIP,2019,88,250.6999998,180,253.5,65.5,277.5999985,166.5,426,405.5,368,233,141
01RT0086,DEPEDENA GROUP,80.55,6.47,16,5,PRECIP,2020,DNA,12,151,503.5,518,251,DNA,114,527.5,147.5,386.5,258.5
01RT0086,DEPEDENA GROUP,80.55,6.47,16,5,PRECIP,2021,233.5,150.5,248.5,336,799,408.5,400,DNA,527.5,DNA,DNA,DNA
01KE076A,DABAR ESTATE,80.38,6.9,229,5,PRECIP,2019,4.399999857,294.1000023,87.50000191,474.3000038,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA
01KE076A,DABAR ESTATE,80.38,6.9,229,5,PRECIP,2020,DNA,DNA,99.99999905,201.9999996,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA
01KE076A,DABAR ESTATE,80.38,6.9,229,5,PRECIP,2021,267.800002,71.89999902,405.9999995,388.5999945,1324.200013,568.6000017,527.0000044,575.3000018,848.1000018,818.2000051,DNA,DNA
01KE076A,DABAR ESTATE,80.38,6.9,229,5,PRECIP,2022,DNA,DNA,557.9000039,DNA,1399.200005,DNA,DNA,DNA,DNA,DNA,DNA,DNA
01KE076A,DABAR ESTATE,80.38,6.9,229,5,PRECIP,2023,117.9999986,135.9999995,378.3000057,263.099999,514.1000021,1027.800017,331.9999995,237,1014.699997,783.3999996,422.1999989,411.3999966
01KY0099,DUCKWARI ESTATE,80.78,7.35,1006,5,PRECIP,2019,8.199999809,42.39999962,7.599999905,82.09999943,30.60000038,43.29999971,94,152,151.3000009,385.8000035,173.2000008,265.7000003
01KY0099,DUCKWARI ESTATE,80.78,7.35,1006,5,PRECIP,2020,116.1999984,33.89999986,46,103.0000012,202.5000021,96.1000011,96.99999928,157.5999998,185.1999984,87.90000021,242.8999996,248.8999989
01KY0099,DUCKWARI ESTATE,80.78,7.35,1006,5,PRECIP,2021,168.3000023,24.80000019,111.7999995,175.900001,231.9000015,67.69999969,162.200001,144.5000014,110.3000002,392.5999985,374.0000001,103.9999995
01KY0099,DUCKWARI ESTATE,80.78,7.35,1006,5,PRECIP,2022,35.30000007,63.00000024,72.5,329.9000006,125.7999995,55.89999962,196.1000004,430.1999998,223.2000008,375.000001,231,242.7
01KY0099,DUCKWARI ESTATE,80.78,7.35,1006,5,PRECIP,2023,89.59999943,87.0999999,85.39999986,95.69999981,175,50.19999981,77,11,164,362,488.1999969,DNA
01KT102B,EDURAGALA,80.15,6.74,25,5,PRECIP,2019,55.80000019,149.9000001,182.6999998,366.0000026,284.3999994,420.9000044,173.000001,488.6999998,616.8999984,652.1999986,546.4000036,266.0999999
01KT102B,EDURAGALA,80.15,6.74,25,5,PRECIP,2020,156.5,20.50000024,53.69999981,340.1999998,555.5,312.7000003,281.3999999,126.5,833.3000019,169.1000003,625.099997,304.5
01KT102B,EDURAGALA,80.15,6.74,25,5,PRECIP,2021,401.3,87.29999924,346.0000007,154.1999969,1114.499999,829,383.7999992,422.5,578.999999,696.9999971,709.5,256.5
01KT102B,EDURAGALA,80.15,6.74,25,5,PRECIP,2022,143.5,102,204,385.5,939.5,380,136,253,409,890,434,412
01KT102B,EDURAGALA,80.15,6.74,25,5,PRECIP,2023,175,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA
01AN104A,EHETUGASWEWA,80.83,8.97,1111,5,PRECIP,2019,32.40000153,102.8999977,DNA,46.5,87.09999847,83.79999924,134.6999969,52.79999924,304.7000008,333.1999998,736.1999931,1101.9
01AN104A,EHETUGASWEWA,80.83,8.97,1111,5,PRECIP,2020,0,0,0,12.60000038,12.69999981,52.60000038,194.3999968,DNA,DNA,DNA,DNA,DNA
01RT111C,EMBILIPITIYA COCONUT NUR,80.87,6.28,16,5,PRECIP,2019,8.900000095,84.00000095,38.29999924,91.40000081,0,16.9000001,12.19999981,140.8999996,107.0000017,330.999999,286.1000032,160.199996
01RT111C,EMBILIPITIYA COCONUT NUR,80.87,6.28,16,5,PRECIP,2020,27.70000076,DNA,0,66.60000229,265.1999991,0,35.70000076,0,DNA,56.89999962,298.8999991,192.2000008
01RT111C,EMBILIPITIYA COCONUT NUR,80.87,6.28,16,5,PRECIP,2021,155.5999994,9.899999619,121.3,228.9999986,49.50000095,13.29999971,52.29999924,10.5,0,151,88.5,235
01RT111C,EMBILIPITIYA COCONUT NUR,80.87,6.28,16,5,PRECIP,2022,0,0,117.5,340.5,65,0,113,91.40000153,0,52.49999976,190.7999992,238.5999997
01RT111C,EMBILIPITIYA COCONUT NUR,80.87,6.28,16,5,PRECIP,2023,68.69999981,29,56.20000124,70.89999962,22.89999962,35.40000153,0,0,243.2000041,383.2999969,273.2000003,258.7999983
01AN113C,ETHAWETUNU WEWA,80.73,8.97,16,5,PRECIP,2019,65.20000076,56.69999838,0,19.59999919,26.00000048,3,3,12.10000002,70.70000076,272.1000009,361.1000042,476.900001
01AN113C,ETHAWETUNU WEWA,80.73,8.97,16,5,PRECIP,2021,DNA,DNA,DNA,DNA,DNA,DNA,DNA,162.3000021,154.8999996,197.0000008,559.0999975,179.0000023
01AN113C,ETHAWETUNU WEWA,80.73,8.97,16,5,PRECIP,2022,97.70000005,99.60000014,24.30000019,207.5000026,42.99999905,56,69.80000079,80.89999962,91.19999838,DNA,DNA,DNA
01KI0106,ELEPHANT PASS SALTERN,80.4,9.5,16,5,PRECIP,2019,0,14.19999981,0,53,3.5,4.5,4.100000001,45.5,47.89999886,320.9999973,346.8,347.3000057
01KI0106,ELEPHANT PASS SALTERN,80.4,9.5,16,5,PRECIP,2020,22.70000029,5.099999905,0,9.399999619,128.6000006,1.200000048,23.80000019,15.80000019,87.19999957,0.600000016,275.8000014,681.1999941
01KI0106,ELEPHANT PASS SALTERN,80.4,9.5,16,5,PRECIP,2021,264.2000017,102.8000007,4.600000001,13.0999999,155.7000008,30.30000091,7.799999952,83.1,24.29999924,379.0999907,535.5999959,139.3999996
01KI0106,ELEPHANT PASS SALTERN,80.4,9.5,16,5,PRECIP,2022,62.89999998,119.3000021,21.60000014,170.2000014,20.10000038,5,10.4000001,120.6999985,3.099999905,372.2000018,304.5000007,289.1999942
01KI0106,ELEPHANT PASS SALTERN,80.4,9.5,16,5,PRECIP,2023,70.80000019,138.4000006,0,134.5000007,98.49999952,20.20000076,13.39999986,31.60000038,79.80000019,180.3000021,DNA,263.2999985
01CB109A,ELSTON,80.17,6.93,16,5,PRECIP,2019,DNA,DNA,63.80000019,247.0000012,104.599999,317.3999979,83.79999924,361.000001,DNA,DNA,576.3999962,DNA
01CB109A,ELSTON,80.17,6.93,16,5,PRECIP,2020,105.9000003,19.60000002,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA
01CB109A,ELSTON,80.17,6.93,16,5,PRECIP,2021,217.7999984,DNA,365.4000039,DNA,DNA,DNA,DNA,DNA,400.7999966,355.199999,555.4000045,45.79999912
01CB109A,ELSTON,80.17,6.93,16,5,PRECIP,2022,105.5999985,104.7999994,87.00000095,345.599999,810.1000051,198.4999992,177.299997,373.9,212.5999966,843.7999978,389.5000026,314.4999963
01CB109A,ELSTON,80.17,6.93,16,5,PRECIP,2023,206,269.0000023,282.2999978,443.5000035,259.9000003,329.7000026,202.7999987,150.7999997,743.5999928,749.3000023,926.3999996,598.0999947
01KE0113,ERAMINIGOLLA,80.38,7.3,16,5,PRECIP,2019,2.200000048,216.3000031,88.59999961,247.9000001,3,165.5999993,DNA,DNA,DNA,456.200002,419.499999,89.20000076
01KE0113,ERAMINIGOLLA,80.38,7.3,16,5,PRECIP,2020,2.400000095,0,39.10000014,349.8999984,291.1999983,96.9000001,DNA,98.60000086,275.4999969,58.89999974,DNA,166.2999986
01KE0113,ERAMINIGOLLA,80.38,7.3,16,5,PRECIP,2021,160.6000005,0,118.9999988,137.8999984,512.8000031,346.499994,148.3000007,DNA,309.0999982,416.1999955,DNA,77.80000198
01KE0113,ERAMINIGOLLA,80.38,7.3,16,5,PRECIP,2022,8.100000143,7.900000095,104.2000012,181.6000008,DNA,28.29999971,80.29999995,DNA,180.299998,344.2000054,308.3000014,241.0000014
01KE0113,ERAMINIGOLLA,80.38,7.3,16,5,PRECIP,2023,12.80000019,17.60000038,263.1999995,DNA,172.4999981,167.7999988,72.59999919,58.69999838,369.6999991,483.9000053,672.0000045,191.4000002
01KE113B,ERAMINIGOLLA (COCONUT),80.37,7.3,16,5,PRECIP,2019,0,211.8000021,64.10000181,178.4999976,3,158.1000006,52.10000134,208.6999996,143.0000004,454.4000016,396.1999946,87.79999939
01KE113B,ERAMINIGOLLA (COCONUT),80.37,7.3,16,5,PRECIP,2020,0,0,31.00000024,320.4000009,295.5999968,50.49999976,104.8000021,96.30000043,281.8000008,50.99999905,152.2000017,97.40000129
01KE113B,ERAMINIGOLLA (COCONUT),80.37,7.3,16,5,PRECIP,2021,100.9000001,0,115.000001,122.2000012,477.0000002,347.0999944,123.4999995,119.7999992,287.2,440.8999965,665.6000098,73.29999983
01KE113B,ERAMINIGOLLA (COCONUT),80.37,7.3,16,5,PRECIP,2022,6.599999905,3.399999976,106.4999988,197.1000016,362.7000027,29.39999986,50.69999969,269.8000019,221.1,342.099998,332.6,207.5000025
01KE113B,ERAMINIGOLLA (COCONUT),80.37,7.3,16,5,PRECIP,2023,14.9000001,16.49999976,187.9999998,325.3999988,DNA,141.7000017,63.60000026,57.59999847,208.9000001,507.8999937,654.8000033,178.099999
01RT0104,EHELIYAGODA S.P.,80.27,6.85,226,5,PRECIP,2019,32,234.2999988,107.1000004,483.6000004,131.3999991,444.2000008,259.3000007,592.9999919,587.7999964,670.1999946,312.2000022,280.7999978
01RT0104,EHELIYAGODA S.P.,80.27,6.85,226,5,PRECIP,2020,110,0,66,323,663,410,190,120,710,316,544,246
01RT0104,EHELIYAGODA S.P.,80.27,6.85,226,5,PRECIP,2021,309,DNA,427,395,853,573,285,401,658,640,DNA,DNA
01RT0104,EHELIYAGODA S.P.,80.27,6.85,226,5,PRECIP,2022,DNA,DNA,DNA,DNA,1080,147,274,512,DNA,DNA,DNA,DNA
01ML0107,ELKADUWA,80.68,7.42,793,5,PRECIP,2019,DNA,DNA,DNA,DNA,DNA,DNA,185.6999991,DNA,DNA,DNA,DNA,DNA
01AN109B,ELAYAPATHUWA-NLDB FARM,80.25,8.42,0,5,PRECIP,2019,0,102.7,19.69999981,74.60000086,0,0,0,91.5,147.5,424.7000017,156.1999998,308
01AN109B,ELAYAPATHUWA-NLDB FARM,80.25,8.42,0,5,PRECIP,2020,23.19999981,33.5,31.5,182.3000002,95.49999976,34,52.69999933,0,42,16.60000038,333.8999996,233.5
01AN109B,ELAYAPATHUWA-NLDB FARM,80.25,8.42,0,5,PRECIP,2021,241.1000001,12,51.5,126,200.5,9,81.99999905,45.5,158.5,389.1999998,608.4000015,92.69999981
01AN109B,ELAYAPATHUWA-NLDB FARM,80.25,8.42,0,5,PRECIP,2022,57.5,DNA,16,351.1999998,5,0,82.40000153,104.2999992,0,184.8000002,199.4000008,242.9000035
01AN109B,ELAYAPATHUWA-NLDB FARM,80.25,8.42,0,5,PRECIP,2023,55.00000024,66.90000057,40.00000048,94.09999895,94.79999781,17,0,2.599999905,12.19999993,204.6000006,334.000002,188.5999998
01PL104B,ELAHERA,80.82,7.68,16,5,PRECIP,2019,22.59999979,85.69999862,6.099999905,44.20000041,100.8000002,0,27,39.39999962,56.0999999,527.0000019,328.6000037,829.8999968
01PL104B,ELAHERA,80.82,7.68,16,5,PRECIP,2020,106.8999994,44.60000014,0,104.3000007,101.5,94.29999924,81.5,19.70000005,29.79999995,15.69999981,327.4000001,448.6000034
01PL104B,ELAHERA,80.82,7.68,16,5,PRECIP,2021,412.0999971,31.19999981,105.6000004,312.5999985,97.69999905,34.29999995,72,10.79999983,81.9000001,268.2999985,351.6000025,298.9000031
01PL104B,ELAHERA,80.82,7.68,16,5,PRECIP,2022,262.4999975,154.5000005,42.70000052,358.9000015,3.799999952,0,144.8,77,119,147.0000011,269.7000008,452.3999998
01PL104B,ELAHERA,80.82,7.68,16,5,PRECIP,2023,122.7999992,279.3999977,279,139.6999998,115.2000008,11,2.299999952,3.50000006,25.5,327.0999999,538.6000028,885.2000003
01AN112A,EPPAWALA WATER SUPPLY,80.4,8.13,0,5,PRECIP,2019,0,73,0,198.4000006,15.19999981,0,0,68.59999847,171.6999969,294.3000011,DNA,369.0999942
01AN112A,EPPAWALA WATER SUPPLY,80.4,8.13,0,5,PRECIP,2020,0,0,DNA,DNA,219.3999996,DNA,DNA,0,DNA,DNA,DNA,DNA
01AN112A,EPPAWALA WATER SUPPLY,80.4,8.13,0,5,PRECIP,2022,119.5999994,77.09999895,58.80000019,218.0000033,0,0,65.4000001,DNA,DNA,DNA,DNA,DNA
01AM105C,EKGAL OYA,81.62,7.17,55,5,PRECIP,2019,103.3999968,158,24,0,0,17.60000038,2.200000048,217,57,165,529.5,533.2000008
01AM105C,EKGAL OYA,81.62,7.17,55,5,PRECIP,2020,35.5,27,0,0,69.80000019,54,24,13,97.70000076,106,232.5,304.5
01AM105C,EKGAL OYA,81.62,7.17,55,5,PRECIP,2021,384.1999998,104.1999998,36,133,77,27.5,146.5,24,19,143,363.4000015,175
01AM105C,EKGAL OYA,81.62,7.17,55,5,PRECIP,2022,256.5,122.0999998,86,297.1999969,12,19,102.3,156,3,194,280,207
01AM105C,EKGAL OYA,81.62,7.17,55,5,PRECIP,2023,117.5,276,120.4999995,43.5999999,134.5,115.5,38.5,18,133,175.6000004,385.8000002,436
01KG0103,EGODAGAMA ELA,80.42,7.43,16,5,PRECIP,2019,0,68.89999986,9.799999952,174.7999985,12.99999976,109.6999999,DNA,122.9999983,107.9000008,441.7000062,150.8000022,227.5999947
01KG0103,EGODAGAMA ELA,80.42,7.43,16,5,PRECIP,2020,DNA,0,DNA,276.0999985,371.9000056,54.89999914,DNA,DNA,211.9999993,DNA,DNA,DNA
01KG0103,EGODAGAMA ELA,80.42,7.43,16,5,PRECIP,2021,117.7000003,0,20.19999981,100.8000011,453.900002,217.599997,46.49999976,59.99999905,167.1000018,428.5999937,636.0000002,13.5999999
01KG0103,EGODAGAMA ELA,80.42,7.43,16,5,PRECIP,2022,8.300000191,DNA,30.5999999,288.400003,DNA,DNA,DNA,DNA,136.5,226.9000006,DNA,DNA
01KG0103,EGODAGAMA ELA,80.42,7.43,16,5,PRECIP,2023,2.299999952,4.300000191,34.39999986,79.8999991,45.30000019,1.50000006,23.20000005,40.69999981,312.3000025,DNA,501.4999938,102.7999966
01KE104C,Eila Estate,80.33,6.98,220,5,PRECIP,2019,16.80000019,187.5000012,133.1999998,306.6000035,221.8999977,558.3000025,271.1000021,797.1000023,763.5000057,656.2000008,662.0999994,121.0000004
01KE104C,Eila Estate,80.33,6.98,220,5,PRECIP,2020,160.2000022,17.09999943,246.4999975,308.0000029,682.9000005,380.6000013,364.5,191.1000004,685.1000004,256.5,390.9000001,255
01KE104C,Eila Estate,80.33,6.98,220,5,PRECIP,2021,389.6,107.5,314.5,258.9000006,916.6000056,647.6000004,490.8999999,611,758.0999972,667.0999985,889.5000051,228.3000059
01KE104C,Eila Estate,80.33,6.98,220,5,PRECIP,2022,75.59999914,129.5,364.4000006,340.9000008,926.9000008,410.8999996,252.0000026,632.2000012,357.9000049,1234.5,343.5999998,332.299998
01KE104C,Eila Estate,80.33,6.98,220,5,PRECIP,2023,98.70000136,157.7000015,337.099999,362.3000014,407.1999986,652.6999974,268.6999965,192.0000025,830.1999955,632.1999965,766.5999999,291.8
01KT0120,FROCESTOR ESTATE,80.12,6.67,15,5,PRECIP,2019,76,111,197,528,275,502,258.5,556.5,911,635.1000004,DNA,338
01KT0120,FROCESTOR ESTATE,80.12,6.67,15,5,PRECIP,2020,132,39,68,585,561.7999954,350,383.0999985,DNA,DNA,DNA,DNA,326
01KT0120,FROCESTOR ESTATE,80.12,6.67,15,5,PRECIP,2021,568,91.5,383,182,910,1051,444,509.5,926,866,1263,307
01KT0120,FROCESTOR ESTATE,80.12,6.67,15,5,PRECIP,2022,135,36,93.19999981,706,1387,465,218,369,509,1253,515,408
01KT0120,FROCESTOR ESTATE,80.12,6.67,15,5,PRECIP,2023,344,200,379,314,494,723,550,174,1362,1004,1205,1032
01PL123A,GAL-OYA,80.87,8.13,76,5,PRECIP,2019,0,8.300000288,0,52.40000105,49.79999924,0,24.10000038,45.29999971,142.3000014,306.8000017,312.7000024,445.699993
01PL123A,GAL-OYA,80.87,8.13,76,5,PRECIP,2020,59.79999983,16.00000048,0,163.8999977,184.8999987,81.9000001,25.30000043,42.40000081,4.800000191,67.39999878,189.3999989,550.4000032
01PL123A,GAL-OYA,80.87,8.13,76,5,PRECIP,2021,373.9999957,19.8999995,112.2999971,96.50000013,45.79999948,0,101.8999996,26.20000076,263.6000023,349.6000102,320.9,139.3000007
01PL123A,GAL-OYA,80.87,8.13,76,5,PRECIP,2022,263.0999978,144.9,30.60000062,236.9999963,4.999999881,11.20000005,171.1999995,58.09999943,79.79999852,156.0000019,166.1000006,273.1000001
01PL123A,GAL-OYA,80.87,8.13,76,5,PRECIP,2023,137.8999981,124.8999996,53.09999943,79.80000019,110.400001,12.39999962,0,28.59999943,29.4000001,542.7000051,253.3000005,398.5000022
01KG135B,GIRIBAWA,80.18,8.12,16,5,PRECIP,2019,0,72,15.60000038,87,0,44.5,0,54.40000057,135,486.3999996,233.5,237
01KY132A,GIDDAWA,80.73,7.42,480,5,PRECIP,2019,7.299999952,46.89999962,2.5,117.0000004,18.60000074,39.29999971,123.4000001,118.8000014,106.0999992,384.2999997,226.6000004,310.0999966
01KY132A,GIDDAWA,80.73,7.42,480,5,PRECIP,2020,72.69999862,14.10000014,6.5,94.39999914,265.3000008,113.3,101.5000004,150.3999994,202.9000009,77.70000029,223.2999997,274.3999993
01KY132A,GIDDAWA,80.73,7.42,480,5,PRECIP,2021,197.4999996,20.69999981,173.9999995,196.2999997,243.4000006,68.10000014,196.7999985,147.0000001,151.7000002,417.4000001,384.5000019,63.00000048
01KY132A,GIDDAWA,80.73,7.42,480,5,PRECIP,2022,41.99999964,46.50000095,135.7000002,367.7999964,123.6999996,47.89999986,295.3000031,426.1999974,183.8000003,247.1000006,235.700001,213.1000012
01KY132A,GIDDAWA,80.73,7.42,480,5,PRECIP,2023,65.70000052,86.79999876,98.50000012,99.90000093,155.6000012,40.8999995,74.69999963,19,153.5000003,387.7999989,589.2999966,512.800002
01NE140B,GAURAVILLA ESTATE,80.6,6.78,1443,5,PRECIP,2019,45,262,134,417,76,167,207,373,DNA,DNA,DNA,DNA
01NE140B,GAURAVILLA ESTATE,80.6,6.78,1443,5,PRECIP,2020,47.5,8,37,355.7999992,489,DNA,DNA,DNA,DNA,DNA,DNA,DNA
01NE140B,GAURAVILLA ESTATE,80.6,6.78,1443,5,PRECIP,2021,DNA,82,395,177,502.5,284,349.5,165,210,409,358,DNA
01KT0132,GEEKIYANAKANDA ESTATE,80.12,6.6,107,5,PRECIP,2019,132.6000001,190.4999993,73.99999976,248.4999974,309.8000021,363.7000011,168.4000013,568.5000012,842.6999944,618.2000021,594.6000009,280.9999959
01KT0132,GEEKIYANAKANDA ESTATE,80.12,6.6,107,5,PRECIP,2020,109.5000005,22.39999986,102.1000007,397.7000034,419.3999942,314.6000029,263.7000002,209.1999989,689.2000062,245.6999953,409.9000012,392.3999993
01KT0132,GEEKIYANAKANDA ESTATE,80.12,6.6,107,5,PRECIP,2021,265.4000024,116.9000015,342.999998,232.9999985,985.3999998,731.8000007,496.5999973,377.300007,437.5999982,542.700003,652.3999951,283.9999958
01KT0132,GEEKIYANAKANDA ESTATE,80.12,6.6,107,5,PRECIP,2022,98.79999989,103.4,156.8999998,394.5000002,DNA,248.1000009,193.199998,300.8999981,228.9000005,729.9999976,299.1999981,431.8999991
01KT0132,GEEKIYANAKANDA ESTATE,80.12,6.6,107,5,PRECIP,2023,177.5000002,208.400001,221.1000006,233.9000006,410.7999945,499.7000075,180.4999982,163.2999978,1057.400004,750.3000051,DNA,DNA
43495,GALLE,80.22,6.03,12,5,PRECIP,2019,27.69999927,120.6999996,148.1999963,88.40000022,269.800002,177.4000005,124.4999994,426.0000053,592.5999943,604.2999998,309.4000057,135.2999999
43495,GALLE,80.22,6.03,12,5,PRECIP,2020,44.19999945,27.39999965,17.70000011,182.5000025,314.4000027,138.1999993,311.2999929,164.8999986,448.8000017,160.2000018,233.3000007,155.1000001
43495,GALLE,80.22,6.03,12,5,PRECIP,2021,195.8000016,15.40000017,122.4000016,407.5000016,294.8000034,215.3999985,202.1000019,139.999998,140.7999998,216.1999992,473.7000058,210.5999982
43495,GALLE,80.22,6.03,12,5,PRECIP,2022,72.89999852,118.099999,144.1999995,256.9999983,505.8000057,192.6999994,61.49999932,184.4000033,74.60000063,749.9000069,162.300002,190.3999995
